gun,pap,cadence,perks,seed,round,dog,count,hp_each,total_hp,max_alive,spawn_interval,walk,run,sprint,time_to_clear_s,shots,hits,kills,reload_s,hp_per_s,points,drops,refills,damage_taken,hp_bars,contact_frac,contact_zsec,peak_alive,first_contact_s,trap_buys,trap_kills,trap_spend,wallet
ak74u,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,93.90,539,415,51,47.82,622.2,7500,2,1,53400,534.0,0.912,938.5,24,6.25,0,0,0,31720
ak74u,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,110.77,648,506,56,55.37,628.1,8700,4,2,75600,756.0,0.929,1332.9,24,6.18,0,0,0,40420
ak74u,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,133.22,767,585,61,67.95,622.8,10020,3,2,110160,1101.6,0.962,1941.2,24,5.12,0,0,0,50440
ak74u,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,159.23,927,709,67,80.53,628.8,11680,4,3,145020,1450.2,0.974,2557.0,24,4.15,0,0,0,62120
ak74u,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,29.33,166,133,18,15.10,640.7,2670,1,0,6012,60.1,0.914,140.8,8,2.48,0,0,0,64790
ak74u,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,209.62,1228,970,78,105.70,673.2,14800,4,4,210840,2108.4,0.974,3712.5,24,2.97,0,0,0,79590
ak74u,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,240.02,1410,1126,83,120.80,695.9,17010,3,5,256320,2563.2,0.983,4509.2,24,3.97,0,0,0,96600
ak74u,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,290.45,1712,1329,89,145.97,674.3,19340,4,6,316560,3165.6,0.989,5564.0,24,3.23,0,0,0,115940
ak74u,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,52.63,295,226,21,27.68,609.8,3510,0,1,12168,121.7,0.954,288.8,8,2.40,0,0,0,119450
ak74u,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,409.32,2421,1869,101,206.37,663.9,24900,3,8,469020,4690.2,0.992,8272.4,24,3.20,0,0,0,144350
ak74u,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.72,13,10,6,7.55,92.6,560,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1060
ak74u,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.25,30,20,10,12.58,163.9,860,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1920
ak74u,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,19.57,48,41,14,15.10,250.4,1350,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,3270
ak74u,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,25.18,79,62,18,17.62,321.6,1720,2,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,4990
ak74u,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,8.17,31,27,9,5.03,375.8,760,0,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,5750
ak74u,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,33.25,156,123,27,17.62,520.0,3100,1,0,60,0.6,0.012,0.4,3,24.55,0,0,0,8850
ak74u,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,41.33,211,165,31,20.13,537.1,3640,3,0,240,2.4,0.109,4.8,6,12.72,0,0,0,12490
ak74u,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,53.00,278,212,36,25.17,567.7,4480,3,0,5340,53.4,0.606,84.3,9,8.67,0,0,0,16970
ak74u,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,68.17,353,276,41,32.72,557.5,5570,3,1,17280,172.8,0.844,294.1,13,6.58,0,0,0,22540
ak74u,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,19.47,94,66,14,10.07,466.0,1520,0,0,2556,25.6,0.730,57.2,8,5.20,0,0,0,24060
ak74u,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,101.48,539,415,51,47.82,575.7,7500,2,1,63960,639.6,0.927,1125.9,24,6.25,0,0,0,31560
ak74u,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,119.98,648,506,56,55.37,579.9,8740,4,2,87540,875.4,0.947,1543.3,24,6.18,0,0,0,40300
ak74u,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,144.08,767,585,61,67.95,575.8,10020,3,2,123420,1234.2,0.964,2175.7,24,5.12,0,0,0,50320
ak74u,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,172.50,927,709,67,80.53,580.4,11680,4,3,160860,1608.6,0.976,2837.1,24,4.15,0,0,0,62000
ak74u,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,31.63,166,133,18,15.10,594.1,2670,1,0,6624,66.2,0.921,155.4,8,2.48,0,0,0,64670
ak74u,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,227.17,1228,970,78,105.70,621.2,14800,4,4,231840,2318.4,0.977,4082.0,24,2.97,0,0,0,79470
ak74u,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,260.17,1410,1126,83,120.80,642.0,17010,3,5,280800,2808.0,0.985,4930.4,24,3.97,0,0,0,96480
ak74u,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,314.87,1712,1329,89,145.97,622.1,19340,4,6,345840,3458.4,0.990,6077.5,24,3.23,0,0,0,115820
ak74u,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,56.85,295,226,21,27.68,564.5,3510,0,1,13248,132.5,0.958,316.2,8,2.40,0,0,0,119330
ak74u,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,444.23,2421,1869,101,206.37,611.7,24900,3,8,511800,5118.0,0.993,9023.4,24,3.20,0,0,0,144230
m16,0,fixed,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.47,8,6,6,7.85,95.1,520,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1020
m16,0,fixed,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.17,28,20,10,13.08,164.8,780,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1800
m16,0,fixed,,20260729,3,0,14,350,4900,24,1.323,14,0,0,18.97,42,34,14,15.70,258.3,1320,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,3120
m16,0,fixed,,20260729,4,0,18,450,8100,24,1.324,18,0,0,26.10,66,53,18,20.93,310.3,1590,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,4710
m16,0,fixed,,20260729,5,1,9,550,3069,8,0.700,6,3,0,7.63,28,22,9,5.23,402.1,910,1,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,5620
m16,0,fixed,,20260729,6,0,27,650,17290,24,1.197,18,9,0,34.88,138,112,27,23.55,495.7,2750,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,8370
m16,0,fixed,,20260729,7,0,31,750,22200,24,1.129,17,14,0,35.80,177,140,31,20.93,620.1,3390,3,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,11760
m16,0,fixed,,20260729,8,0,36,850,30090,24,1.113,26,10,0,44.12,243,181,36,23.55,682.1,4290,3,0,120,1.2,0.011,0.5,5,23.17,0,0,0,16050
m16,0,fixed,,20260729,9,0,41,950,38000,24,1.093,15,26,0,54.58,306,238,41,28.78,696.2,4990,2,1,3660,36.6,0.459,58.7,8,13.07,0,0,0,21040
m16,0,fixed,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,14.63,79,60,14,7.85,619.9,1700,1,0,1332,13.3,0.582,30.6,8,6.12,0,0,0,22740
m16,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,79.60,452,348,51,41.87,733.9,6550,2,1,33960,339.6,0.828,592.3,20,7.48,0,0,0,29290
m16,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,98.47,556,426,56,52.33,706.6,7940,4,2,57660,576.6,0.921,1014.4,24,6.18,0,0,0,37230
m16,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,109.27,625,493,61,57.57,759.3,8820,1,2,79260,792.6,0.924,1392.7,24,7.38,0,0,0,46050
m16,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,135.50,788,591,67,70.65,738.9,10340,4,2,116700,1167.0,0.960,2058.0,24,4.15,0,0,0,56390
m16,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,25.15,144,115,18,13.08,747.3,2330,2,0,5076,50.8,0.896,118.5,8,2.48,0,0,0,58720
m16,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,179.88,1046,820,78,94.20,784.5,13340,3,3,177480,1774.8,0.972,3128.5,24,2.97,0,0,0,72060
m16,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,205.95,1205,947,83,107.28,811.0,14820,3,4,217080,2170.8,0.980,3825.3,24,4.22,0,0,0,86880
m16,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,239.92,1404,1131,89,125.60,816.4,16920,4,5,257280,2572.8,0.987,4520.0,24,3.23,0,0,0,103800
m16,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,43.60,245,191,21,23.55,736.1,3200,1,0,9900,99.0,0.945,237.4,8,2.40,0,0,0,107000
m16,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,342.33,2028,1556,101,177.93,793.8,22410,1,7,388860,3888.6,0.991,6842.5,24,3.20,0,0,0,129410
m16,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,9.48,8,6,6,7.85,94.9,520,0,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1020
m16,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,15.25,28,20,10,13.08,163.9,780,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,1800
m16,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,19.10,42,34,14,15.70,256.5,1320,1,0,0,0.0,0.000,0.0,2,-1.00,0,0,0,3120
m16,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,26.27,66,53,18,20.93,308.4,1590,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,4710
m16,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,7.75,28,22,9,5.23,396.0,910,1,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,5620
m16,0,legacy,,20260729,6,0,27,650,17290,24,1.197,18,9,0,35.20,138,112,27,23.55,491.2,2750,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,8370
m16,0,legacy,,20260729,7,0,31,750,22200,24,1.129,17,14,0,36.17,177,140,31,20.93,613.8,3390,3,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,11760
m16,0,legacy,,20260729,8,0,36,850,30090,24,1.113,26,10,0,44.70,243,181,36,23.55,673.2,4290,3,0,180,1.8,0.031,1.4,5,23.17,0,0,0,16050
m16,0,legacy,,20260729,9,0,41,950,38000,24,1.093,15,26,0,55.35,306,238,41,28.78,686.5,5070,2,1,4380,43.8,0.520,69.2,9,13.07,0,0,0,21120
m16,0,legacy,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,14.83,79,60,14,7.85,611.5,1700,1,0,1404,14.0,0.588,31.8,8,6.12,0,0,0,22820
m16,0,legacy,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,80.73,452,348,51,41.87,723.6,6550,2,1,35340,353.4,0.834,620.7,21,7.48,0,0,0,29370
m16,0,legacy,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,99.75,554,425,56,52.33,697.5,7930,4,2,60000,600.0,0.926,1052.0,24,6.18,0,0,0,37300
m16,0,legacy,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,111.10,627,494,61,57.57,746.7,8950,1,2,81720,817.2,0.926,1436.7,24,7.38,0,0,0,46250
m16,0,legacy,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,137.43,788,591,67,70.65,728.6,10340,4,2,119160,1191.6,0.961,2100.4,24,4.15,0,0,0,56590
m16,0,legacy,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,25.52,144,115,18,13.08,736.5,2330,2,0,5148,51.5,0.897,120.9,8,2.48,0,0,0,58920
m16,0,legacy,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,182.32,1046,820,78,94.20,774.1,13340,3,3,180660,1806.6,0.973,3180.7,24,2.97,0,0,0,72260
m16,0,legacy,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,208.67,1205,947,83,107.28,800.5,14820,3,4,220320,2203.2,0.980,3882.8,24,4.22,0,0,0,87080
m16,0,legacy,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,243.22,1404,1131,89,125.60,805.3,16920,4,5,261180,2611.8,0.987,4589.5,24,3.23,0,0,0,104000
m16,0,legacy,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,44.22,245,191,21,23.55,725.8,3200,1,0,10152,101.5,0.946,241.6,8,2.40,0,0,0,107200
m16,0,legacy,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,346.75,2028,1556,101,177.93,783.7,22410,1,7,394320,3943.2,0.991,6936.9,24,3.20,0,0,0,129610
rpk,0,fixed,,20260729,1,0,6,150,900,24,1.379,6,0,0,11.45,13,10,6,9.23,78.6,560,0,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,1060
rpk,0,fixed,,20260729,2,0,10,250,2500,24,1.375,10,0,0,16.50,30,20,10,13.85,151.5,860,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,1920
rpk,0,fixed,,20260729,3,0,14,350,4900,24,1.323,14,0,0,22.12,41,34,14,18.47,221.6,1320,1,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,3240
rpk,0,fixed,,20260729,4,0,18,450,8100,24,1.324,18,0,0,25.32,77,63,18,18.47,319.9,1690,2,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,4930
rpk,0,fixed,,20260729,5,1,9,550,3069,8,0.700,6,3,0,7.03,25,20,9,4.62,436.4,930,0,0,108,1.1,0.270,2.2,6,3.12,0,0,0,5860
rpk,0,fixed,,20260729,6,0,27,650,17290,24,1.197,18,9,0,37.23,160,127,27,23.08,464.4,2980,1,0,120,1.2,0.065,2.4,4,4.13,0,0,0,8840
rpk,0,fixed,,20260729,7,0,31,750,22200,24,1.129,17,14,0,35.92,196,153,31,18.47,618.1,3600,3,0,240,2.4,0.100,3.6,5,4.33,0,0,0,12440
rpk,0,fixed,,20260729,8,0,36,850,30090,24,1.113,26,10,0,41.78,261,196,36,18.47,720.1,4280,3,0,300,3.0,0.090,3.7,5,4.15,0,0,0,16720
rpk,0,fixed,,20260729,9,0,41,950,38000,24,1.093,15,26,0,47.87,329,258,41,18.47,793.9,5150,2,0,1020,10.2,0.213,12.8,5,5.65,0,0,0,21870
rpk,0,fixed,,20260729,10,1,14,1045,9071,8,0.441,2,10,2,12.68,89,69,14,4.62,715.2,1630,1,0,1296,13.0,0.661,29.0,8,4.30,0,0,0,23500
rpk,0,fixed,,20260729,11,0,51,1150,58420,24,0.969,13,31,7,78.02,514,392,51,32.32,748.8,6870,2,1,26880,268.8,0.868,467.4,17,4.28,0,0,0,30370
rpk,0,fixed,,20260729,12,0,56,1265,69575,24,0.951,18,32,6,79.32,580,452,56,27.70,877.2,7920,4,1,30900,309.0,0.871,543.1,18,4.22,0,0,0,38290
rpk,0,fixed,,20260729,13,0,61,1392,82963,24,0.879,5,36,20,98.80,699,535,61,36.93,839.7,9480,3,1,68700,687.0,0.914,1207.1,24,5.05,0,0,0,47770
rpk,0,fixed,,20260729,14,0,67,1531,100127,24,0.857,11,29,27,120.62,845,645,67,46.17,830.1,10720,4,2,96960,969.6,0.962,1709.4,24,4.15,0,0,0,58490
rpk,0,fixed,,20260729,15,1,18,1684,18793,8,0.218,0,11,7,23.67,162,123,18,9.23,794.1,2450,1,0,4824,48.2,0.895,112.8,8,2.48,0,0,0,60940
rpk,0,fixed,,20260729,16,0,78,1852,141122,24,0.750,8,33,37,160.35,1145,915,78,60.02,880.1,14370,3,2,150900,1509.0,0.980,2657.9,24,2.97,0,0,0,75310
rpk,0,fixed,,20260729,17,0,83,2037,167034,24,0.715,0,27,56,181.20,1331,1051,83,64.63,921.8,15980,4,3,187620,1876.2,0.978,3306.2,24,3.97,0,0,0,91290
rpk,0,fixed,,20260729,18,0,89,2241,195863,24,0.669,0,35,54,217.10,1587,1241,89,78.48,902.2,18100,4,3,228540,2285.4,0.985,4014.8,24,3.23,0,0,0,109390
rpk,0,fixed,,20260729,19,1,21,2465,32094,8,0.199,0,6,15,36.93,263,211,21,13.85,869.0,3480,0,0,8496,85.0,0.935,203.4,8,2.40,0,0,0,112870
rpk,0,fixed,,20260729,20,0,101,2712,271742,24,0.609,0,36,65,309.82,2291,1747,101,110.80,877.1,24000,2,5,348480,3484.8,0.990,6124.4,24,3.20,0,0,0,136870
rpk,0,legacy,,20260729,1,0,6,150,900,24,1.379,6,0,0,11.53,13,10,6,9.23,78.0,560,0,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,1060
rpk,0,legacy,,20260729,2,0,10,250,2500,24,1.375,10,0,0,16.78,30,20,10,13.85,149.0,860,1,0,0,0.0,0.000,0.0,3,-1.00,0,0,0,1920
rpk,0,legacy,,20260729,3,0,14,350,4900,24,1.323,14,0,0,22.50,41,34,14,18.47,217.8,1320,1,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,3240
rpk,0,legacy,,20260729,4,0,18,450,8100,24,1.324,18,0,0,26.23,77,63,18,18.47,308.8,1690,2,0,0,0.0,0.000,0.0,4,-1.00,0,0,0,4930
rpk,0,legacy,,20260729,5,1,9,550,3069,8,0.700,6,3,0,7.28,25,20,9,4.62,421.4,930,0,0,108,1.1,0.265,2.2,6,3.12,0,0,0,5860
